date,platform,product,system,campaign,cost,impressions,clicks,revenue,new_user_revenue,installs,purchase_events
2026-03-30,FB,Doni,Android,0326_ AEO_MCY_Doni,61.23,3218,67,0,0,0,0
2026-03-30,FB,Doni,Android,0327_ AEO_MCY_Doni,44.29,1578,34,0,0,0,0
2026-03-30,FB,Doni,Android,0330_and_Doni测新_ymt_3,153.04,3386,50,0,0,0,0
2026-03-30,FB,Doni,Android,11.13-Doni-and-AAAAEO-zm1,255.54,8184,306,0,0,0,0
2026-03-30,FB,Doni,Android,11.14-Doni-and-AEO-zm1,400.27,10045,186,0,0,0,0
2026-03-30,FB,Doni,Android,11.16-Doni-and-AEO-zm1,75.94,1748,35,0,0,0,0
2026-03-30,FB,Doni,Android,11.28-Doni-and-AEO-zm1,309.0,18795,244,0,0,0,0
2026-03-30,FB,Doni,Android,1212_AEO_MCY_Doni,18.02,481,7,0,0,0,0
2026-03-30,FB,Doni,Android,1213-Doni-and-AEO-zm1,140.78,3696,71,0,0,0,0
2026-03-30,FB,Doni,Android,20251219-Doni-and-aeo-cww-wcx,70.66,2080,43,0,0,0,0
2026-03-30,FB,Doni,Android,Doni And_syh_260306_AEO,817.88,29523,768,0,0,0,0
2026-03-30,FB,Doni,Android,Doni and-zm1-260324-VO-FB,245.05,3562,36,0,0,0,0
2026-03-30,FB,Doni,Android,Doni and_cy1_20260325_VO_常规,163.75,3033,73,0,0,0,0
2026-03-30,FB,Doni,Android,Doni and_dsk_20260317_aeo_定投,71.96,3869,88,0,0,0,0
2026-03-30,FB,Doni,Android,Doni and_wvv_20260324_vo_常规_,536.06,6269,164,0,0,0,0
2026-03-30,FB,Doni,Android,Doni and_wvv_20260329_vo_常规_,405.76,6575,124,0,0,0,0
2026-03-30,FB,Doni,Android,Doni and_wvv_20260330_vo_常规_,187.77,3199,77,0,0,0,0
2026-03-30,FB,Doni,Android,Doni_and_zmf_abo_aeo_0330_01,32.16,1023,22,0,0,0,0
2026-03-30,FB,Doni,Android,Doni_and_zmf_abo_vo_0330_02,37.23,483,0,0,0,0,0
2026-03-30,FB,Dora And,Android,,0,0,0,0.0,0.0,1,0
2026-03-30,FB,Dora And,Android,0110-22-Dora-and-AEO-zm1,183.63,5451,74,0,0,0,0
2026-03-30,FB,Dora And,Android,0111-22-Dora-and-AEO-zm1,100.16,2403,31,0,0,0,0
2026-03-30,FB,Dora And,Android,0114_AEO_MCY_Dora,109.67,4064,81,0,0,0,0
2026-03-30,FB,Dora And,Android,0115-Dora-and-VO-zm1,206.18,2510,30,0,0,0,0
2026-03-30,FB,Dora And,Android,0118_AEO_MCY_Dora,45.86,1835,38,0,0,0,0
2026-03-30,FB,Dora And,Android,0120-11-Dora-and-AEO-zm1,921.55,31522,368,0,0,0,0
2026-03-30,FB,Dora And,Android,0127-Dora-and-VO-zm1,230.8,10337,68,0,0,0,0
2026-03-30,FB,Dora And,Android,0210_AEO_MCY_Dora,78.46,3172,43,0,0,0,0
2026-03-30,FB,Dora And,Android,0211_AEO_MCY_Dora,102.07,3650,58,0,0,0,0
2026-03-30,FB,Dora And,Android,0225_AEO_MCY_Dora,104.23,4190,70,0,0,0,0
2026-03-30,FB,Dora And,Android,0228_VO_MCY_Dora,210.76,3848,62,288.46000000000015,0.0,2,54
2026-03-30,FB,Dora And,Android,0304_VO_MCY_Dora,43.98,694,10,0,0,0,0
2026-03-30,FB,Dora And,Android,0316_AEO_MCY_Dora,44.54,2201,44,0,0,0,0
2026-03-30,FB,Dora And,Android,0319-lhfb-Dora and//voo 28,228.79,6592,69,0,0,0,0
2026-03-30,FB,Dora And,Android,0319-liuhfb-Dora and//aeo,181.3,7472,120,0,0,0,0
2026-03-30,FB,Dora And,Android,0319-liuhfb-Dora and//voo 28,0,0,0,55.86000000000002,0.0,0,14
2026-03-30,FB,Dora And,Android,0319_AEO_MCY_Dora,47.99,1935,35,0,0,0,0
2026-03-30,FB,Dora And,Android,0320-liuhfb--Dora and//-aaa 13cj,132.61,5671,51,0,0,0,0
2026-03-30,FB,Dora And,Android,0320-liuhfb--Dora and//-aaa 14,181.41,7360,126,11.97,0.0,1,3
2026-03-30,FB,Dora And,Android,0320-liuhfb-Dora and// cj,111.15,4285,75,0,0,0,0
2026-03-30,FB,Dora And,Android,0320-liuhfb-Dora and//voo 36,111.87,4475,43,0,0,0,0
2026-03-30,FB,Dora And,Android,0325_and_Dora_ymt_冲,184.59,9432,171,0,0,0,0
2026-03-30,FB,Dora And,Android,0325_and_Dora测新_ymt_4,0,0,0,0.0,0.0,1,0
2026-03-30,FB,Dora And,Android,0327-liuh-Dora and-//aaa 15,166.11,6853,94,0,0,0,0
2026-03-30,FB,Dora And,Android,0327-liuh-Dora and-//aeo,476.67,18536,195,39.99,0.0,1,1
2026-03-30,FB,Dora And,Android,0327-liuh-Dora and-//vo,40.61,926,4,0,0,0,0
2026-03-30,FB,Dora And,Android,0327_AEO_MCY_Dora,72.35,2645,61,0,0,0,0
2026-03-30,FB,Dora And,Android,0328_AEO_MCY_Dora,395.82000000000005,15811,206,121.73999999999997,0.0,1,26
2026-03-30,FB,Dora And,Android,0328_and_Dora低_ymt_1,28.03,1393,16,0,0,0,0
2026-03-30,FB,Dora And,Android,0329_and_Dora测新_ymt_1,53.41,2272,19,0,0,0,0
2026-03-30,FB,Dora And,Android,0329_and_Dora测新_ymt_4,35.51,811,10,0,0,0,0
2026-03-30,FB,Dora And,Android,0329_and_Dora测新_ymt_7,51.81,1646,13,0,0,0,0
2026-03-30,FB,Dora And,Android,0330_and_Dora测新_ymt_1,175.08,5926,57,0,0,0,0
2026-03-30,FB,Dora And,Android,0330_and_Dora测新_ymt_2,0,0,0,3.99,0.0,0,1
2026-03-30,FB,Dora And,Android,0330_and_Dora测新_ymt_3,136.59,4347,40,0,0,0,0
2026-03-30,FB,Dora And,Android,0330_and_Dora测新_ymt_4,162.25,4732,50,0,0,0,0
2026-03-30,FB,Dora And,Android,0330_and_Dora测新_ymt_5,156.73,5120,55,0,0,0,0
2026-03-30,FB,Dora And,Android,0330_and_Dora测新_ymt_6,157.36,5607,65,3.99,0.0,0,1
2026-03-30,FB,Dora And,Android,0330_and_Dora测新_ymt_7,150.78,4431,36,0,0,0,0
2026-03-30,FB,Dora And,Android,0330_and_Dora测新_ymt_8,91.83,2503,18,0,0,0,0
2026-03-30,FB,Dora And,Android,0330_and_Dora测新_ymt_冲,176.45,5474,77,0,0,0,0
2026-03-30,FB,Dora And,Android,0923-Dora-and-AAAEO-zm1,79.01,2839,55,0,0,0,0
2026-03-30,FB,Dora And,Android,10.4 AEO1,0,0,0,237.7100000000001,0.0,1,29
2026-03-30,FB,Dora And,Android,1001-Dora-and-AAAEO-zm1,197.55,5943,80,0,0,0,0
2026-03-30,FB,Dora And,Android,1011-1_FB_每日测新_P1,0,0,0,3.99,0.0,1,1
2026-03-30,FB,Dora And,Android,1011-22-Dora-and-AEO-zm1,213.7,8853,88,0,0,0,0
2026-03-30,FB,Dora And,Android,1018-22-Dora-and-AEO-zm1,121.64,2815,54,0,0,0,0
2026-03-30,FB,Dora And,Android,11.12-Dora-and-AEO-zm1,205.67,14328,75,0,0,0,0
2026-03-30,FB,Dora And,Android,11.16-Dora-and-VO-zm1,134.84,2867,47,0,0,0,0
2026-03-30,FB,Dora And,Android,11.28-Dora-and-VO-zm1,246.54,5104,72,19.99,0.0,0,1
2026-03-30,FB,Dora And,Android,1126_AEO_MCY,78.8,1890,24,0,0,0,0
2026-03-30,FB,Dora And,Android,1204-22-Dora-and-AEO-zm1,316.88,12213,139,0,0,0,0
2026-03-30,FB,Dora And,Android,1212_AEO_MCY_Dora,43.47,1068,28,0,0,0,0
2026-03-30,FB,Dora And,Android,20260326_and_Dora_ymt_aeoC,114.96,4575,56,0.0,0.0,1,0
2026-03-30,FB,Dora And,Android,3.21 AEOc cyl,0,0,0,0.0,0.0,1,0
2026-03-30,FB,Dora And,Android,3.21 AEOc cyl cbo,507.24,12576,147,0,0,0,0
2026-03-30,FB,Dora And,Android,Dora And_syh_260129_VO,543.95,9362,162,39.99,0.0,1,1
2026-03-30,FB,Dora And,Android,Dora And_wvv_260330_VO_copy,65.9,1269,16,33.96,0.0,0,4
2026-03-30,FB,Dora And,Android,Dora and_dsk_2026025_VO_定投,102.63,2804,24,0,0,0,0
2026-03-30,FB,Dora And,Android,Dora and_dsk_2026027_VO_最大,149.51,3435,55,0.0,0.0,1,0
2026-03-30,FB,Dora And,Android,Dora and_wvv_20260329_aeo_aaa_,41.62,2125,27,0,0,0,0
2026-03-30,FB,Dora And,Android,Dora_and_zmf_abo_aeo_0318_1,38.95,1342,13,0,0,0,0
2026-03-30,FB,Dora And,Android,Dora_and_zmf_abo_aeo_0327_1,48.65,2094,29,0,0,0,0
2026-03-30,FB,Dora And,Android,Dora_and_zmf_abo_vo_0321_1,129.08,2628,19,0,0,0,0
2026-03-30,FB,Dora iOS,iOS,0119-Dora-ios-AEO-zm1,280.31,10677,241,0,0,0,0
2026-03-30,FB,Dora iOS,iOS,0124-Dora-ios-AEO-zm1,284.69,9662,279,0,0,0,0
2026-03-30,FB,Dora iOS,iOS,10.29 AEO_Enzo_zmf,0,0,0,95.75999999999999,0.0,0,24
2026-03-30,FB,Dora iOS,iOS,2.7 AEOc cbo- cyl,501.39,14119,428,3.99,0.0,0,1
2026-03-30,FB,Dora iOS,iOS,3.10 AEOc cyl,1075.13,25776,757,11.97,0.0,1,3
2026-03-30,FB,Dora iOS,iOS,3.10 VOc cyl,630.8,11817,320,0,0,0,0
2026-03-30,FB,Dora iOS,iOS,Dora iOS_syh_260127_AEO,664.02,35805,560,0,0,0,0
2026-03-30,FB,Dora iOS,iOS,Dora iOS_syh_260130_VO,397.02,7230,203,0,0,0,0
2026-03-30,FB,Dora iOS,iOS,Dora_ios_10.29 AEO_Enzo_zmf,760.0,27965,817,0,0,0,0
2026-03-30,FB,Dora iOS,iOS,Dora_ios_9.29 AEO_zmf,948.25,25125,518,0,0,0,0
2026-03-30,FB,Dora iOS,iOS,Dora_ios_wcx_abo_aeo_1113,970.16,29888,601,3.99,0.0,0,1
2026-03-30,FB,Dora iOS,iOS,Dora_ios_wcx_abo_aeo_1118,622.55,19979,460,0,0,0,0
2026-03-30,FB,Dora iOS,iOS,Dora_ios_wcx_aeo_1026_110,360.61,14620,264,0,0,0,0
2026-03-30,FB,Dora iOS,iOS,Dora_ios_zmf_abo_aeo_0320_1,118.88,4510,106,0,0,0,0
2026-03-30,FB,Dora iOS,iOS,dora_ios_AEO_MCY_1106_,3661.78,121121,1661,0,0,0,0
2026-03-30,FB,Dora iOS,iOS,dora_ios_AEO_MCY_1115,1140.31,33694,480,69.99,0.0,0,1
2026-03-30,FB,GraceChat,iOS,0130-GC-ios-AEO-zm1,451.1,11446,361,0,0,0,0
2026-03-30,FB,GraceChat,iOS,0226-GC-ios-AEO-zm1,158.75,4175,129,0,0,0,0
2026-03-30,FB,GraceChat,iOS,0227-lhfb-GC ios-AEO,306.17,12478,397,0,0,0,0
2026-03-30,FB,GraceChat,iOS,0320-2-GC-ios-VO-zm1,499.56,19890,641,3.99,0.0,0,1
2026-03-30,FB,GraceChat,iOS,0320-GC-ios-VO-zm1,396.65,14175,374,0,0,0,0
2026-03-30,FB,GraceChat,iOS,0326-liuhfb-GC ios-//aaa 01,103.65,4376,342,0,0,0,0
2026-03-30,FB,GraceChat,iOS,0627-2-GC-ios-AEO-zm1,67.99,3069,87,0,0,0,0
2026-03-30,FB,GraceChat,iOS,GC ios-zm1-260328-VO-FB,102.6,1757,53,0,0,0,0
2026-03-30,FB,Jovia And,Android,0203-1-Jovia-and-AAAAEO-zm1,117.16,2223,45,0,0,0,0
2026-03-30,FB,Jovia And,Android,0203-2-Jovia-and-AEO-zm1,396.82,8503,167,0,0,0,0
2026-03-30,FB,Jovia And,Android,0205-1-Jovia-and-AEO-zm1,500.58,8148,227,0,0,0,0
2026-03-30,FB,Jovia And,Android,0212-Jovia-and-AAAAEO-zm1,100.76,2391,58,0,0,0,0
2026-03-30,FB,Jovia And,Android,0304_AEO_Jovla_MCY_,31.91,798,23,0,0,0,0
2026-03-30,FB,Jovia And,Android,2.10 VOc cyl,225.45,1714,29,0,0,0,0
2026-03-30,FB,Jovia And,Android,Jovia And_syh_260304_AEO,195.66,3640,104,0,0,0,0
2026-03-30,FB,Jovia And,Android,Jovia and-zm1-260321-AEO-FB,178.25,3310,70,0,0,0,0
2026-03-30,FB,Jovia And,Android,Jovia and-zm1-260326-1-AEO-FB,153.05,3840,72,0,0,0,0
2026-03-30,FB,Jovia And,Android,Jovia and-zm1-260328-AEO-FB,208.11,12893,55,0,0,0,0
2026-03-30,FB,Luma,iOS,0110_Luma_iOS_AEO_MCY,197.5,1656,47,0,0,0,0
2026-03-30,FB,Luma,iOS,0219_Luma_iOS_AEO_MCY,274.64,8225,253,0,0,0,0
2026-03-30,FB,Luma,iOS,1230_Luma_iOS_AEO_MCY,243.37,2066,89,0,0,0,0
2026-03-30,FB,Luma,iOS,Luma iOS_syh_260305_AEO,141.47,4520,146,0,0,0,0
2026-03-30,FB,Luma,iOS,Luma iOS_syh_260312_AEO,120.87,4142,133,0,0,0,0
2026-03-30,FB,Luma,iOS,Luma_ios_zmf_abo_0325_1,58.08,1024,32,0,0,0,0
2026-03-30,FB,Luma,iOS,Luma_ios_zmf_abo_0326_1,154.91,4365,110,0,0,0,0
2026-03-30,FB,Luma,iOS,Luma_ios_zmf_abo_1220_2,185.14,4123,153,0,0,0,0
2026-03-30,FB,Romi And,Android,0310-Romi-and-AEO-zm1,136.76,3338,117,0,0,0,0
2026-03-30,FB,Romi And,Android,0311-1-Romi-and-AEO-zm1,58.38,1394,30,0,0,0,0
2026-03-30,FB,Romi And,Android,0311-liuhfb-Romi and//cj,110.67,2499,60,0,0,0,0
2026-03-30,FB,Romi And,Android,0312-liuhfb-Romi and//aeo,210.68,4377,103,0,0,0,0
2026-03-30,FB,Romi And,Android,0313-liuhfb-Romi and//aeo,81.73,1426,43,0,0,0,0
2026-03-30,FB,Romi And,Android,0317_and_Romi_ymt_AEOcbo,0.72,39,2,0,0,0,0
2026-03-30,FB,Romi And,Android,0327-liuhfb-Romi and//aaa cj,233.03,15607,503,0,0,0,0
2026-03-30,FB,Romi And,Android,3.11 AEOc cyl,940.43,26588,510,0,0,0,0
2026-03-30,FB,Romi And,Android,Romi And_syh_260310_AEO,126.87,10718,145,0,0,0,0
2026-03-30,FB,Romi And,Android,Romi and-zm1-260321-AEO-FB,58.76,961,26,0,0,0,0
2026-03-30,FB,Romi And,Android,Romi and-zm1-260328-AEO-FB,123.32,2851,57,0,0,0,0
2026-03-30,FB,Romi And,Android,Romi and_dsk_20260320_VO_1-N-1,90.4,884,19,0,0,0,0
2026-03-30,FB,Romi And,Android,Romi and_dsk_20260327_VO_常规,121.99,2076,64,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,0108-Romi-ios-AEO-zm1,388.31,12679,396,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,0108-Romi-ios-AEO-zm1 (6944381583168),0,0,0,21.96,0.0,0,4
2026-03-30,FB,Romi iOS,iOS,0110-Romi-ios-AEO-zm1,316.35,10708,258,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,0110-Romi-ios-AEO-zm1 (6945352791568),0,0,0,43.890000000000015,0.0,0,11
2026-03-30,FB,Romi iOS,iOS,0204-Romi-ios-VO-zm1,1001.73,35126,896,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,0204-Romi-ios-VO-zm1 (6953751189968),0,0,0,177.89,0.0,0,11
2026-03-30,FB,Romi iOS,iOS,1226-2-Romi-ios-AEO-zm1,1555.41,45876,726,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,1226-2-Romi-ios-AEO-zm1 (6939852270968),0,0,0,19.99,0.0,0,1
2026-03-30,FB,Romi iOS,iOS,2.5 VOc cbo cyl,3489.78,94982,1700,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,2.5 VOc cbo cyl (120239548238520475),0,0,0,1999.3600000000004,0.0,0,64
2026-03-30,FB,Romi iOS,iOS,2.5_VO_cbo_copy wcx,206.09,4642,81,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,3.14 AEOc cbo cyl,464.38,16374,259,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,3.6 VOc cyl,1020.07,27869,532,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,3.6 VOc cyl (120240683942700475),0,0,0,89.78999999999999,0.0,0,21
2026-03-30,FB,Romi iOS,iOS,5.13 VOc cyl (120244392044050475),0,0,0,59.980000000000004,0.0,0,2
2026-03-30,FB,Romi iOS,iOS,Romi iOS_syh_260327_AEO,104.92,1168,68,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,Romi ios-W2A测试-0325-zm1,53.63,1630,63,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,Romi ios-W2A测试-0326-新落地页,0,0,0,73.89000000000001,0.0,0,11
2026-03-30,FB,Romi iOS,iOS,Romi ios-W2A测试-0326-新落地页-zm1,51.67,1360,73,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,Romi ios-W2A测试-0328-2-zm1,146.57,2230,78,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,Romi_ios_wcx_purchase_abo_0120,387.46,14034,192,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,Romi_ios_wcx_purchase_abo_0320_copy,223.0,7947,79,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,Romi_ios_wcx_purchase_abo_1218,757.27,17142,381,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,Romi_ios_wcx_purchase_abo_1218 (120237756277630517),0,0,0,109.87999999999997,0.0,0,12
2026-03-30,FB,Romi iOS,iOS,Romi_ios_zmf_purchase_abo_0320_1,159.31,7469,171,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,Romi_ios_zmf_purchase_abo_0320_1 (120248735216530151),0,0,0,11.97,0.0,0,3
2026-03-30,FB,Romi iOS,iOS,Romi_ios_zmf_purchase_abo_0321_1,387.65,14180,181,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,Romi_ios_zmf_purchase_abo_0326_2,249.69,9996,187,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,Romi_ios_zmf_purchase_abo_0326_2 (120243704198130228),0,0,0,235.73000000000002,0.0,0,27
2026-03-30,FB,Romi iOS,iOS,Romi_ios_zmf_vo_cbo_0319_2,407.75,13486,318,0,0,0,0
2026-03-30,FB,Romi iOS,iOS,Romi_ios_zmf_vo_cbo_0319_2 (120243482931960228),0,0,0,55.86000000000002,0.0,0,14
2026-03-30,FB,Romi iOS,iOS,Romi_ios_zmf_vo_cbo_0325_1,169.25,5041,111,0,0,0,0
2026-03-30,GG,Doni,Android,0130-GG-Doni-and-firebase-2.5-zm1,0,0,0,0.0,0.0,3,0
2026-03-30,GG,Doni,Android,1224-GG-Doni-and-2.5出价-video-zm1,0,0,0,0.0,0.0,2,0
2026-03-30,GG,Doni,Android,20260101-gg-Doni-And-aeo-手动nv-wcx,0,0,0,29.979999999999997,0.0,2,2
2026-03-30,GG,Doni,Android,20260127-gg-Doni-And-purchase-wcx,0,0,0,275.77000000000004,0.0,5,23
2026-03-30,GG,Doni,Android,Doni And_syh_260312_AEO,0,0,0,600.570000000001,0.0,9,143
2026-03-30,GG,Doni,Android,Doni And_syh_260327_AEO,0,0,0,22.97,0.0,4,3
2026-03-30,GG,Doni,Android,Doni_and_zmf_2.5_purchase_0321_1-gg,0,0,0,83.96,0.0,2,4
2026-03-30,GG,Doni,Android,Doni_and_zmf_2.5_purchase_0327_1-gg,0,0,0,276.5200000000002,0.0,2,48
2026-03-30,GG,Dora And,Android,Dora And_syh_260311_AEO,0,0,0,411.71000000000015,0.0,11,29
2026-03-30,GG,Dora And,Android,Dora_and_wcx_2.5purchase_1105_V,0,0,0,56.90000000000001,0.0,1,10
2026-03-30,GG,Dora And,Android,Dora_and_zmf_2.5_purchase_0320_1-gg,0,0,0,129.90999999999997,0.0,1,9
2026-03-30,GG,Dora And,Android,Dora_and_zmf_2.5_purchase_1119_1-gg,0,0,0,889.4900000000004,0.0,2,51
2026-03-30,GG,Jovia And,Android,JoviaAnd_syh_260312_AEO,0,0,0,522.0100000000006,0.0,0,99
2026-03-30,TT,Doni,Android,11.20-TT-Doni-and-AEO-smart-zm1,0,0,0,3.99,0.0,1,1
2026-03-30,TT,Doni,Android,Doni And_syh_260306_VO,0,0,0,0.0,0.0,9,0
2026-03-30,TT,Doni,Android,Doni and-zm1-260321-1-VO-TT,0,0,0,24.979999999999997,0.0,1,2
2026-03-30,TT,Doni,Android,Doni_安卓_MCY_1116,0,0,0,231.8400000000001,0.0,1,16
2026-03-30,TT,Dora iOS,iOS,Dora iOS_syh_260122_AEO_2,0,0,0,3.99,0.0,0,1
2026-03-30,TT,Jovia And,Android,Jovia And_syh_260306_VO,0,0,0,53.949999999999996,0.0,0,5
2026-03-30,TT,Luma,iOS,Luma_ios_AEO_MCY_0113_s+ (1854195157498098),0,0,0,73.89000000000001,0.0,0,11
2026-03-30,TT,Luma,iOS,Luma_ios_AEO_MCY_0228_s+_2 (1858365224276210),0,0,0,7.98,0.0,0,2
2026-03-30,TT,Luma,iOS,Luma_ios_wcx_aeo_0324_smart_1830 (1860538871390433),0,0,0,105.80999999999997,0.0,1,19
2026-03-30,TT,Luma,iOS,Luma_ios_wcx_aeo_0330_smart_r (1861071683070273),0,0,0,39.98,0.0,0,2
2026-03-30,TT,Luma,iOS,Luma_ios_wcx_aeo_1119_smart  (1849118725316657),0,0,0,17.97,0.0,1,3
2026-03-30,TT,Luma,iOS,Luma_ios_wcx_aeo_1225_smart  (1852385308106114),0,0,0,121.80999999999996,0.0,1,19
2026-03-30,TT,Romi iOS,iOS,0304-lhtt-romi //s+ aeo,0,0,0,3.99,0.0,1,1
2026-03-31,FB,Doni,Android,,0,0,0,15.96,0.0,4,4
2026-03-31,FB,Doni,Android,0110_AEO_MCY_Doni,175.22,4779,260,0,0,0,0
2026-03-31,FB,Doni,Android,0119_AEO_MCY_Doni,91.03,2006,101,0,0,0,0
2026-03-31,FB,Doni,Android,0127-Doni-and-VO-zm1,302.47,4839,63,0,0,0,0
2026-03-31,FB,Doni,Android,0128_AEO_MCY_Doni,100.43,3155,80,0,0,0,0
2026-03-31,FB,Doni,Android,0203_AEO_MCY_Doni,118.87,5706,84,0,0,0,0
2026-03-31,FB,Doni,Android,0211_AEO_MCY_Doni,74.96,2921,57,0,0,0,0
2026-03-31,FB,Doni,Android,0212_AEO_MCY_Doni,86.08,2430,70,0,0,0,0
2026-03-31,FB,Doni,Android,0218_AEO_MCY_Doni,70.21,2348,52,0,0,0,0
2026-03-31,FB,Doni,Android,0219_AEO_MCY_Doni,229.81,6831,250,0,0,0,0
2026-03-31,FB,Doni,Android,026_ AEO_MCY_Doni,164.98,6217,133,0,0,0,0
2026-03-31,FB,Doni,Android,0305_ AEO_MCY_Doni,285.55,11675,268,0,0,0,0
2026-03-31,FB,Doni,Android,0319_ AEO_MCY_Doni,80.91,3786,108,0,0,0,0
2026-03-31,FB,Doni,Android,0326_ AEO_MCY_Doni,223.66,15252,357,0,0,0,0
2026-03-31,FB,Doni,Android,0327_ AEO_MCY_Doni,236.47,10787,292,0,0,0,0
2026-03-31,FB,Doni,Android,0331_fb_and_测新doni_ymt_1,151.21,3873,28,0,0,0,0
2026-03-31,FB,Doni,Android,0331_fb_and_测新doni_ymt_2,173.5,4909,41,0,0,0,0
2026-03-31,FB,Doni,Android,0331_fb_and_测新doni_ymt_3,73.28,1828,20,0,0,0,0
2026-03-31,FB,Doni,Android,11.13-Doni-and-AAAAEO-zm1,237.72,8120,231,0,0,0,0
2026-03-31,FB,Doni,Android,11.14-Doni-and-AEO-zm1,390.2,10767,206,0,0,0,0
2026-03-31,FB,Doni,Android,11.16-Doni-and-AEO-zm1,80.33,1733,31,0,0,0,0
2026-03-31,FB,Doni,Android,11.28-Doni-and-AEO-zm1,294.81,18510,230,0,0,0,0
2026-03-31,FB,Doni,Android,1212_AEO_MCY_Doni,85.29,2322,46,0,0,0,0
2026-03-31,FB,Doni,Android,1213-Doni-and-AEO-zm1,139.11,3622,52,0,0,0,0
2026-03-31,FB,Doni,Android,20251219-Doni-and-aeo-cww-wcx,68.62,2165,56,0,0,0,0
2026-03-31,FB,Doni,Android,Doni And_syh_260306_AEO,687.16,28571,639,0,0,0,0
2026-03-31,FB,Doni,Android,Doni and-zm1-260324-VO-FB,186.05,2772,40,0,0,0,0
2026-03-31,FB,Doni,Android,Doni and_dsk_20260330_VO_常规,244.56,4788,110,0,0,0,0
2026-03-31,FB,Doni,Android,Doni and_wvv_20260324_vo_常规_,382.82,4176,97,0,0,0,0
2026-03-31,FB,Doni,Android,Doni and_wvv_20260329_vo_常规_,323.53,4676,113,0,0,0,0
2026-03-31,FB,Doni,Android,Doni and_wvv_20260330_vo_常规_,98.39,1633,35,0,0,0,0
2026-03-31,FB,Doni,Android,Doni and_wvv_20260331_vo_常规_,102.93,1271,26,0,0,0,0
2026-03-31,FB,Doni,Android,Doni and_wvv_20260331_vo_常规_copy,68.73,1154,22,0,0,0,0
2026-03-31,FB,Doni,Android,Doni_and_zmf_abo_aeo_0330_01,86.96,3475,60,0,0,0,0
2026-03-31,FB,Doni,Android,Doni_and_zmf_abo_vo_0330_02,59.88,780,19,0,0,0,0
2026-03-31,FB,Doni,Android,Doni_and_zmf_abo_vo_0331_1,45.0,1006,22,0,0,0,0
2026-03-31,FB,Dora And,Android,0110-22-Dora-and-AEO-zm1,174.37,5127,60,0,0,0,0
2026-03-31,FB,Dora And,Android,0111-22-Dora-and-AEO-zm1,98.41,2012,41,0,0,0,0
2026-03-31,FB,Dora And,Android,0114_AEO_MCY_Dora,101.39,3242,59,0,0,0,0
2026-03-31,FB,Dora And,Android,0115-Dora-and-VO-zm1,183.82,2595,44,0,0,0,0
2026-03-31,FB,Dora And,Android,0118_AEO_MCY_Dora,45.49,1395,20,0,0,0,0
2026-03-31,FB,Dora And,Android,0120-11-Dora-and-AEO-zm1,858.91,29132,321,0,0,0,0
2026-03-31,FB,Dora And,Android,0127-Dora-and-VO-zm1,159.64,6781,44,0,0,0,0
2026-03-31,FB,Dora And,Android,0210_AEO_MCY_Dora,82.32,3053,49,0.0,0.0,1,0
2026-03-31,FB,Dora And,Android,0211_AEO_MCY_Dora,40.94,901,12,0,0,0,0
2026-03-31,FB,Dora And,Android,0225_AEO_MCY_Dora,86.04,6811,42,0,0,0,0
2026-03-31,FB,Dora And,Android,0228_VO_MCY_Dora,192.99,3583,50,0,0,0,0
2026-03-31,FB,Dora And,Android,0304_VO_MCY_Dora,62.8,786,18,0,0,0,0
2026-03-31,FB,Dora And,Android,0316_AEO_MCY_Dora,46.86,1886,39,0,0,0,0
2026-03-31,FB,Dora And,Android,0319-lhfb-Dora and//voo 28,209.24,4961,56,0,0,0,0
2026-03-31,FB,Dora And,Android,0319-liuhfb-Dora and//aeo,223.45,7772,105,0,0,0,0
2026-03-31,FB,Dora And,Android,0319_AEO_MCY_Dora,50.29,1447,20,0,0,0,0
2026-03-31,FB,Dora And,Android,0320-liuhfb--Dora and//-aaa 13cj,164.14,7127,68,0.0,0.0,1,0
2026-03-31,FB,Dora And,Android,0320-liuhfb--Dora and//-aaa 14,113.37,4276,72,0.0,0.0,1,0
2026-03-31,FB,Dora And,Android,0320-liuhfb-Dora and// cj,129.23,5282,65,0,0,0,0
2026-03-31,FB,Dora And,Android,0320-liuhfb-Dora and//voo 36,72.52,2823,32,0.0,0.0,1,0
2026-03-31,FB,Dora And,Android,0325_and_Dora_ymt_冲,287.3,15294,330,0,0,0,0
